county,office,district,party,candidate,votes
Wayne,Attorney General,,D,Jeffrey A. Crossman,10413
Wayne,Attorney General,,R,Dave Yost,28194
Wayne,Auditor of State,,D,Taylor Sappington,10624
Wayne,Auditor of State,,R,Keith Faber,27478
Wayne,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,11450
Wayne,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,26947
Wayne,Governor/Lieutenant Governor,,D,Nan Whaley,9824
Wayne,Governor/Lieutenant Governor,,R,Mike DeWine,28284
Wayne,Judge of the Court of Appeals (Term Commencing 02/09/2023),9,D,Thomas A. Teodosio,11453
Wayne,Judge of the Court of Appeals (Term Commencing 02/09/2023),9,R,Scot Stevenson,26620
Wayne,Judge of the Court of Appeals (Term Commencing 02/10/2023),9,D,Erica Voorhees,11078
Wayne,Judge of the Court of Appeals (Term Commencing 02/10/2023),9,R,Donna J. Carr,26838
Wayne,Judge of the Court of Appeals (Term Commencing 02/11/2023),9,D,Amber Crowe,11131
Wayne,Judge of the Court of Appeals (Term Commencing 02/11/2023),9,R,Jill Flagg Lanzinger,26716
Wayne,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,11277
Wayne,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,27012
Wayne,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,11648
Wayne,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,26523
Wayne,Secretary of State,,,Terpsehore Tore Maras,455
Wayne,Secretary of State,,D,Chelsea Clark,10183
Wayne,Secretary of State,,R,Frank LaRose,27867
Wayne,Treasurer of State,,D,Scott Schertzer,10803
Wayne,Treasurer of State,,R,Robert Sprague,27422
Wayne,U.S. House,7,D,Matthew Diemer,11489
Wayne,U.S. House,7,R,Max Miller,26815
Wayne,U.S. Senate,,D,Tim Ryan,12832
Wayne,U.S. Senate,,R,JD Vance,25599
Williams,Attorney General,,D,Jeffrey A. Crossman,2845
Williams,Attorney General,,R,Dave Yost,10098
Williams,Auditor of State,,D,Taylor Sappington,2994
Williams,Auditor of State,,R,Keith Faber,9749
Williams,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,3234
Williams,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,9628
Williams,Governor/Lieutenant Governor,,D,Nan Whaley,2543
Williams,Governor/Lieutenant Governor,,R,Mike DeWine,10331
Williams,Judge of the Court of Appeals (Term Commencing 02/09/2023),6,R,Christine Mayle,9937
Williams,Judge of the Court of Appeals (Term Commencing 02/10/2023),6,D,Tom Puffenberger,3303
Williams,Judge of the Court of Appeals (Term Commencing 02/10/2023),6,R,Charles E. Sulek,9224
Williams,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,3203
Williams,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,9577
Williams,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,3340
Williams,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,9393
Williams,Secretary of State,,,Terpsehore Tore Maras,188
Williams,Secretary of State,,D,Chelsea Clark,2805
Williams,Secretary of State,,R,Frank LaRose,9908
Williams,Treasurer of State,,D,Scott Schertzer,3071
Williams,Treasurer of State,,R,Robert Sprague,9695
Williams,U.S. House,9,D,Marcy Kaptur,4732
Williams,U.S. House,9,R,J.R. Majewski,7947
Williams,U.S. Senate,,D,Tim Ryan,3903
Williams,U.S. Senate,,R,JD Vance,8935
Wood,Attorney General,,D,Jeffrey A. Crossman,19074
Wood,Attorney General,,R,Dave Yost,29280
Wood,Auditor of State,,D,Taylor Sappington,19394
Wood,Auditor of State,,R,Keith Faber,28334
Wood,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,20935
Wood,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,27189
Wood,Governor/Lieutenant Governor,,D,Nan Whaley,17060
Wood,Governor/Lieutenant Governor,,R,Mike DeWine,31399
Wood,Judge of the Court of Appeals (Term Commencing 02/09/2023),6,R,Christine Mayle,34980
Wood,Judge of the Court of Appeals (Term Commencing 02/10/2023),6,D,Tom Puffenberger,21439
Wood,Judge of the Court of Appeals (Term Commencing 02/10/2023),6,R,Charles E. Sulek,26003
Wood,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,20585
Wood,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,27339
Wood,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,20767
Wood,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,27243
Wood,Secretary of State,,,Terpsehore Tore Maras,473
Wood,Secretary of State,,D,Chelsea Clark,18890
Wood,Secretary of State,,R,Frank LaRose,28846
Wood,Treasurer of State,,D,Scott Schertzer,19396
Wood,Treasurer of State,,R,Robert Sprague,28336
Wood,U.S. House,5,D,Craig Swartz,9242
Wood,U.S. House,5,R,Bob Latta,14660
Wood,U.S. House,9,D,Marcy Kaptur,13753
Wood,U.S. House,9,R,J.R. Majewski,10440
Wood,U.S. Senate,,D,Tim Ryan,23269
Wood,U.S. Senate,,R,JD Vance,24854
Wyandot,Attorney General,,D,Jeffrey A. Crossman,1699
Wyandot,Attorney General,,R,Dave Yost,6487
Wyandot,Auditor of State,,D,Taylor Sappington,1758
Wyandot,Auditor of State,,R,Keith Faber,6325
Wyandot,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Jennifer Brunner,1932
Wyandot,Chief Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Sharon L. Kennedy,6212
Wyandot,Governor/Lieutenant Governor,,D,Nan Whaley,1558
Wyandot,Governor/Lieutenant Governor,,R,Mike DeWine,6537
Wyandot,Judge of the Court of Appeals (Term Commencing 02/09/2023),3,R,William R. Zimmerman,6819
Wyandot,Judge of the Court of Appeals (Term Commencing 02/11/2023),3,R,Juergen A. Waldick,6672
Wyandot,Justice of the Supreme Court (Term Commencing 01/01/2023),,D,Terri Jamison,1876
Wyandot,Justice of the Supreme Court (Term Commencing 01/01/2023),,R,Pat Fischer,6228
Wyandot,Justice of the Supreme Court (Term Commencing 01/02/2023),,D,Marilyn Zayas,1986
Wyandot,Justice of the Supreme Court (Term Commencing 01/02/2023),,R,Pat DeWine,6103
Wyandot,Secretary of State,,,Terpsehore Tore Maras,81
Wyandot,Secretary of State,,D,Chelsea Clark,1672
Wyandot,Secretary of State,,R,Frank LaRose,6397
Wyandot,Treasurer of State,,D,Scott Schertzer,1863
Wyandot,Treasurer of State,,R,Robert Sprague,6257
Wyandot,U.S. House,4,D,Tamie Wilson,64
Wyandot,U.S. House,4,R,Jim Jordan,314
Wyandot,U.S. House,5,D,Craig Swartz,1802
Wyandot,U.S. House,5,R,Bob Latta,6012
Wyandot,U.S. Senate,,D,Tim Ryan,2255
Wyandot,U.S. Senate,,R,JD Vance,5811
